4931	Career Days	Help organize a career day at an agency or school in San Diego           	11387	San Diego Humane & SPCA	Education	5500 Gaines Street 	San Diego           	CA  	92110	555-123-1387	fake11387@email.com 32.765725	 -117.200825
4932	Back to school events (supplies/backpack drives)	Help prepare back to school events in under-served communities in San Diego           	11387	San Diego Humane & SPCA	Education	5500 Gaines Street 	San Diego           	CA  	92110	555-123-1387	fake11387@email.com 32.765725	 -117.200825
4933	After-school homework help/tutoring	Tutor students after school in San Diego           	11387	San Diego Humane & SPCA	Education	5500 Gaines Street 	San Diego           	CA  	92110	555-123-1387	fake11387@email.com 32.765725	 -117.200825
4934	Mentoring	Mentor a Teenager in San Diego           	11387	San Diego Humane & SPCA	Education	5500 Gaines Street 	San Diego           	CA  	92110	555-123-1387	fake11387@email.com 32.765725	 -117.200825
4935	Graduations	Help at a High School student graduation ceremony in San Diego           	11387	San Diego Humane & SPCA	Education	5500 Gaines Street 	San Diego           	CA  	92110	555-123-1387	fake11387@email.com 32.765796	 -117.193684
4936	Book/literacy fairs	Help organize a literary and book fair in San Diego           	11380	San Diego Center For The Blind & Vision Impaired	Education	5922 El Cajon Blvd 	San Diego           	CA  	92115	555-123-1380	fake11380@email.com	
4937	Career Days	Help organize a career day at an agency or school in San Diego           	11380	San Diego Center For The Blind & Vision Impaired	Education	5922 El Cajon Blvd 	San Diego           	CA  	92115	555-123-1380	fake11380@email.com	
4938	Back to school events (supplies/backpack drives)	Help prepare back to school events in under-served communities in San Diego           	11380	San Diego Center For The Blind & Vision Impaired	Education	5922 El Cajon Blvd 	San Diego           	CA  	92115	555-123-1380	fake11380@email.com	
4939	After-school homework help/tutoring	Tutor students after school in San Diego           	11380	San Diego Center For The Blind & Vision Impaired	Education	5922 El Cajon Blvd 	San Diego           	CA  	92115	555-123-1380	fake11380@email.com	
4940	Mentoring	Mentor a Teenager in San Diego           	11380	San Diego Center For The Blind & Vision Impaired	Education	5922 El Cajon Blvd 	San Diego           	CA  	92115	555-123-1380	fake11380@email.com	
4941	Graduations	Help at a High School student graduation ceremony in San Diego           	11380	San Diego Center For The Blind & Vision Impaired	Education	5922 El Cajon Blvd 	San Diego           	CA  	92115	555-123-1380	fake11380@email.com	
4942	Welcome Home Kit assembly	Help assemble a Welcome Home Gift Basket for a formerly home person, scheduled to occupy a Permanent Supportive Housing dwelling in San Diego           	11377	San Diego Blood Bank                                                                                                    	BasicNeeds	440 Upas Street 	San Diego           	CA  	92103	555-123-1377	fake11377@email.com 32.748628	 -117.158
4943	Basic needs "kit" assembly	Help assemble a kit to help families in need navigate the maze of services available to them in San Diego           	11377	San Diego Blood Bank                                                                                                    	BasicNeeds	440 Upas Street 	San Diego           	CA  	92103	555-123-1377	fake11377@email.com 32.748628	 -117.158
4944	Donation sorting	Help Process Gifts for an Organization in San Diego           	11377	San Diego Blood Bank                                                                                                    	BasicNeeds	440 Upas Street 	San Diego           	CA  	92103	555-123-1377	fake11377@email.com 32.748628	 -117.158
4945	Cooking groups	Participate in a cooking group to prepare food for a homeless shelter in San Diego           	11377	San Diego Blood Bank                                                                                                    	BasicNeeds	440 Upas Street 	San Diego           	CA  	92103	555-123-1377	fake11377@email.com 32.748628	 -117.158
4946	Gift/Food Drives	Help organize a food drive or a gift drive for a shelter serving the homeless in San Diego           	11377	San Diego Blood Bank                                                                                                    	BasicNeeds	440 Upas Street 	San Diego           	CA  	92103	555-123-1377	fake11377@email.com 32.741046	 -117.160824
4947	Welcome Home Kit assembly	Help assemble a Welcome Home Gift Basket for a formerly home person, scheduled to occupy a Permanent Supportive Housing dwelling in Valencia	11366	Samuel Dixon Family Health Center Inc	BasicNeeds	25115 West Avenue Stanford, #A-104 	Valencia	CA  	91355	555-123-1366	fake11366@email.com 34.41056	 -118.562777
4948	Basic needs "kit" assembly	Help assemble a kit to help families in need navigate the maze of services available to them in Valencia	11366	Samuel Dixon Family Health Center Inc	BasicNeeds	25115 West Avenue Stanford, #A-104 	Valencia	CA  	91355	555-123-1366	fake11366@email.com 34.41056	 -118.562777
4949	Donation sorting	Help Process Gifts for an Organization in Valencia	11366	Samuel Dixon Family Health Center Inc	BasicNeeds	25115 West Avenue Stanford, #A-104 	Valencia	CA  	91355	555-123-1366	fake11366@email.com 34.41056	 -118.562777
4950	Cooking groups	Participate in a cooking group to prepare food for a homeless shelter in Valencia	11366	Samuel Dixon Family Health Center Inc	BasicNeeds	25115 West Avenue Stanford, #A-104 	Valencia	CA  	91355	555-123-1366	fake11366@email.com 34.41056	 -118.562777
4951	Gift/Food Drives	Help organize a food drive or a gift drive for a shelter serving the homeless in Valencia	11366	Samuel Dixon Family Health Center Inc	BasicNeeds	25115 West Avenue Stanford, #A-104 	Valencia	CA  	91355	555-123-1366	fake11366@email.com 34.41056	 -118.562777
4952	Welcome Home Kit assembly	Help assemble a Welcome Home Gift Basket for a formerly home person, scheduled to occupy a Permanent Supportive Housing dwelling in Riverside           	11303	Salvation Army Riverside Corps	BasicNeeds	3695 First Street 	Riverside           	CA  	92501	555-123-1303	fake11303@email.com	
4953	Basic needs "kit" assembly	Help assemble a kit to help families in need navigate the maze of services available to them in Riverside           	11303	Salvation Army Riverside Corps	BasicNeeds	3695 First Street 	Riverside           	CA  	92501	555-123-1303	fake11303@email.com	
4954	Donation sorting	Help Process Gifts for an Organization in Riverside           	11303	Salvation Army Riverside Corps	BasicNeeds	3695 First Street 	Riverside           	CA  	92501	555-123-1303	fake11303@email.com	
4955	Cooking groups	Participate in a cooking group to prepare food for a homeless shelter in Riverside           	11303	Salvation Army Riverside Corps	BasicNeeds	3695 First Street 	Riverside           	CA  	92501	555-123-1303	fake11303@email.com	
4956	Gift/Food Drives	Help organize a food drive or a gift drive for a shelter serving the homeless in Riverside           	11303	Salvation Army Riverside Corps	BasicNeeds	3695 First Street 	Riverside           	CA  	92501	555-123-1303	fake11303@email.com	
4957	Welcome Home Kit assembly	Help assemble a Welcome Home Gift Basket for a formerly home person, scheduled to occupy a Permanent Supportive Housing dwelling in Long Beach	11218	The Salvation Army Southern California	BasicNeeds	180 East Ocean Boulevard Suite 500	Long Beach	CA  	90802	555-123-1218	fake11218@email.com 33.765904	 -118.196602
4958	Basic needs "kit" assembly	Help assemble a kit to help families in need navigate the maze of services available to them in Long Beach	11218	The Salvation Army Southern California	BasicNeeds	180 East Ocean Boulevard Suite 500	Long Beach	CA  	90802	555-123-1218	fake11218@email.com 33.765904	 -118.196602
4959	Donation sorting	Help Process Gifts for an Organization in Long Beach	11218	The Salvation Army Southern California	BasicNeeds	180 East Ocean Boulevard Suite 500	Long Beach	CA  	90802	555-123-1218	fake11218@email.com 33.765904	 -118.196602
4960	Cooking groups	Participate in a cooking group to prepare food for a homeless shelter in Long Beach	11218	The Salvation Army Southern California	BasicNeeds	180 East Ocean Boulevard Suite 500	Long Beach	CA  	90802	555-123-1218	fake11218@email.com 33.765904	 -118.196602
4961	Gift/Food Drives	Help organize a food drive or a gift drive for a shelter serving the homeless in Long Beach	11218	The Salvation Army Southern California	BasicNeeds	180 East Ocean Boulevard Suite 500	Long Beach	CA  	90802	555-123-1218	fake11218@email.com 33.765904	 -118.196602
4962	Book/literacy fairs	Help organize a literary and book fair in Lake Forest         	11167	Saddleback Valley Community Church	Education	1 Saddleback Pkwy 	Lake Forest         	CA  	92630	555-123-1167	fake11167@email.com 33.640202	 -117.690048
4963	Career Days	Help organize a career day at an agency or school in Lake Forest         	11167	Saddleback Valley Community Church	Education	1 Saddleback Pkwy 	Lake Forest         	CA  	92630	555-123-1167	fake11167@email.com 33.640202	 -117.690048
4964	Back to school events (supplies/backpack drives)	Help prepare back to school events in under-served communities in Lake Forest         	11167	Saddleback Valley Community Church	Education	1 Saddleback Pkwy 	Lake Forest         	CA  	92630	555-123-1167	fake11167@email.com 33.640202	 -117.690048
4965	After-school homework help/tutoring	Tutor students after school in Lake Forest         	11167	Saddleback Valley Community Church	Education	1 Saddleback Pkwy 	Lake Forest         	CA  	92630	555-123-1167	fake11167@email.com 33.640202	 -117.690048
4966	Mentoring	Mentor a Teenager in Lake Forest         	11167	Saddleback Valley Community Church	Education	1 Saddleback Pkwy 	Lake Forest         	CA  	92630	555-123-1167	fake11167@email.com 33.640202	 -117.690048
4967	Graduations	Help at a High School student graduation ceremony in Lake Forest         	11167	Saddleback Valley Community Church	Education	1 Saddleback Pkwy 	Lake Forest         	CA  	92630	555-123-1167	fake11167@email.com 33.640202	 -117.690048
4968	Welcome Home Kit assembly	Help assemble a Welcome Home Gift Basket for a formerly home person, scheduled to occupy a Permanent Supportive Housing dwelling in Sacramento          	11142	Sacramento Food Bank Services	BasicNeeds	3333 Third Ave 	Sacramento          	CA  	95817	555-123-1142	fake11142@email.com	
4969	Basic needs "kit" assembly	Help assemble a kit to help families in need navigate the maze of services available to them in Sacramento          	11142	Sacramento Food Bank Services	BasicNeeds	3333 Third Ave 	Sacramento          	CA  	95817	555-123-1142	fake11142@email.com	
4970	Donation sorting	Help Process Gifts for an Organization in Sacramento          	11142	Sacramento Food Bank Services	BasicNeeds	3333 Third Ave 	Sacramento          	CA  	95817	555-123-1142	fake11142@email.com	
4971	Cooking groups	Participate in a cooking group to prepare food for a homeless shelter in Sacramento          	11142	Sacramento Food Bank Services	BasicNeeds	3333 Third Ave 	Sacramento          	CA  	95817	555-123-1142	fake11142@email.com	
